document_review_id,document_id,event_id,season,round_number,event_name,event_date,guideline_regime,title,source_url,published_at,archive_document_class,content_document_class,content_classification_basis,source_availability_status,is_recalled,supersedes_document_id,successor_document_id,version_state_suggestion,is_effective_version_suggestion,content_status_suggestion,parser_version,parser_warning_count,parser_warnings_json,parser_review_required,session_type_raw,session_type_suggestion,session_scope_suggestion,offence_family_suggestion,offence_family_group_suggestion,all_matching_families_suggestion,multiple_family_matches,family_conflict_suggestion,eligibility_suggestion,eligibility_basis,version_status_final,session_scope_final,offence_family_final,eligibility_final,exclusion_reason_final,reviewer_id,review_status,review_notes
document-review-fia-2022-ita-1176fbdb8a06,fia-2022-ita-1176fbdb8a06,2022-ita,2022,16,Italian Grand Prix,2022-09-11T00:00:00,internal_driving_guidelines,Offence - Car 47 - RNC Changes,https://www.fia.com/sites/default/files/decision-document/2022%20Italian%20Grand%20Prix%20-%20Offence%20-%20Car%2047%20-%20RNC%20Changes.pdf,2022-09-10T06:17:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2022-ita-de89858b9131,fia-2022-ita-de89858b9131,2022-ita,2022,16,Italian Grand Prix,2022-09-11T00:00:00,internal_driving_guidelines,Offence - Car 55 - Driving unnecessarily slowly,https://www.fia.com/sites/default/files/decision-document/2022%20Italian%20Grand%20Prix%20-%20Offence%20-%20Car%2055%20-%20Driving%20unnecessarily%20slowly.pdf,2022-09-10T07:51:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,race_direction_or_slow_driving,excluded,race_direction_or_slow_driving,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family race_direction_or_slow_driving.,,,,,,,,
document-review-fia-2022-ita-cd52e475af6e,fia-2022-ita-cd52e475af6e,2022-ita,2022,16,Italian Grand Prix,2022-09-11T00:00:00,internal_driving_guidelines,Offence - Car 20 - Leaving the track and gaining an advantage,https://www.fia.com/sites/default/files/decision-document/2022%20Italian%20Grand%20Prix%20-%20Offence%20-%20Car%2020%20-%20Leaving%20the%20track%20and%20gaining%20an%20advantage.pdf,2022-09-11T09:27:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,gaining_advantage_off_track,primary,gaining_advantage_off_track,False,False,primary_candidate,Race/Sprint document matched primary family gaining_advantage_off_track.,,,,,,,,
document-review-fia-2022-ita-6f1c8cba7425,fia-2022-ita-6f1c8cba7425,2022-ita,2022,16,Italian Grand Prix,2022-09-11T00:00:00,internal_driving_guidelines,Offence - Car 45 - Driving Erratically,https://www.fia.com/sites/default/files/decision-document/2022%20Italian%20Grand%20Prix%20-%20Offence%20-%20Car%2045%20-%20Driving%20Erratically.pdf,2022-09-11T10:11:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2022-sgp-adf427781fe3,fia-2022-sgp-adf427781fe3,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 24 - Electronic Return of Tyres,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2024%20-%20Electronic%20Return%20of%20Tyres.pdf,2022-10-01T03:24:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 1,Practice,out_of_scope_session,unclassified,unclassified,,False,False,out_of_scope_suggestion,Observed session is outside the frozen study scope.,,,,,,,,
document-review-fia-2022-sgp-ec52e2302f41,fia-2022-sgp-ec52e2302f41,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 77 - Electronic Return of Tyres,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2077%20-%20Electronic%20Return%20of%20Tyres.pdf,2022-10-01T03:24:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 1,Practice,out_of_scope_session,unclassified,unclassified,,False,False,out_of_scope_suggestion,Observed session is outside the frozen study scope.,,,,,,,,
document-review-fia-2022-sgp-73cd27a4212a,fia-2022-sgp-73cd27a4212a,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 47 - Pit lane speeding,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2047%20-%20Pit%20lane%20speeding.pdf,2022-10-01T05:44:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,pit_lane_speeding,excluded,pit_lane_speeding,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_speeding.,,,,,,,,
document-review-fia-2022-sgp-5ca9b2893e6a,fia-2022-sgp-5ca9b2893e6a,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 20 - Pit lane speeding,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2020%20-%20Pit%20lane%20speeding.pdf,2022-10-01T05:45:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,pit_lane_speeding,excluded,pit_lane_speeding,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_speeding.,,,,,,,,
document-review-fia-2022-sgp-e83b322e26b8,fia-2022-sgp-e83b322e26b8,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Decision - Car 47 - alleged release in an unsafe condition,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%2047%20-%20alleged%20release%20in%20an%20unsafe%20condition.pdf,2022-10-01T07:39:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,pit_lane_procedure,excluded,pit_lane_procedure,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_procedure.,,,,,,,,
document-review-fia-2022-sgp-739324057fc3,fia-2022-sgp-739324057fc3,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Decision - Car 44 - Breach of Appendix L,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%2044%20-%20Breach%20of%20Appendix%20L.pdf,2022-10-01T09:24:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,unclassified,unclassified,,False,False,out_of_scope_suggestion,Observed session is outside the frozen study scope.,,,,,,,,
document-review-fia-2022-sgp-20333ef43f5d,fia-2022-sgp-20333ef43f5d,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Mercedes - Inaccurate Scrutineering Form,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Mercedes%20-%20Inaccurate%20Scrutineering%20Form.pdf,2022-10-01T09:25:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,manual_session_review,No reliable session label was parsed from the document.,,,,,,,,
document-review-fia-2022-sgp-93ad0d77ac83,fia-2022-sgp-93ad0d77ac83,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 63 - PU elements,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2063%20-%20PU%20elements.pdf,2022-10-02T03:46:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,component_or_allocation,excluded,component_or_allocation|parc_ferme_or_setup,True,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2022-sgp-442bfc5bbc10,fia-2022-sgp-442bfc5bbc10,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 63 - Pit lane speeding,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2063%20-%20Pit%20lane%20speeding.pdf,2022-10-02T06:53:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Reconnaissance Laps,Pre-session,out_of_scope_session,pit_lane_speeding,excluded,pit_lane_speeding,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_speeding.,,,,,,,,
document-review-fia-2022-sgp-f8928d0688eb,fia-2022-sgp-f8928d0688eb,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 6 - Causing a collision with car 24,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%206%20-%20Causing%20a%20collision%20with%20car%2024.pdf,2022-10-02T08:31:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2022-sgp-43a8ea523d85,fia-2022-sgp-43a8ea523d85,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Decision - Car 1 - Turn 7 incident with car 20,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Decision%20-%20Car%201%20-%20Turn%207%20incident%20with%20car%2020.pdf,2022-10-02T09:13:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2022-sgp-2ae74217fc5b,fia-2022-sgp-2ae74217fc5b,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 11 - SC Infringement,https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2011%20-%20SC%20Infringement%20.pdf,2022-10-02T11:44:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2022-sgp-e81b3dc5f903,fia-2022-sgp-e81b3dc5f903,2022-sgp,2022,17,Singapore Grand Prix,2022-10-02T00:00:00,internal_driving_guidelines,Offence - Car 11 - SC Infringement (2nd),https://www.fia.com/sites/default/files/decision-document/2022%20Singapore%20Grand%20Prix%20-%20Offence%20-%20Car%2011%20-%20SC%20Infringement%20(2nd).pdf,2022-10-02T11:44:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2022-jpn-30bade89e9d1,fia-2022-jpn-30bade89e9d1,2022-jpn,2022,18,Japanese Grand Prix,2022-10-09T00:00:00,internal_driving_guidelines,Offence - Car 77 - Pit lane speeding,https://www.fia.com/sites/default/files/decision-document/2022%20Japanese%20Grand%20Prix%20-%20Offence%20-%20Car%2077%20-%20Pit%20lane%20speeding.pdf,2022-10-06T22:16:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 1,Practice,out_of_scope_session,pit_lane_speeding,excluded,pit_lane_speeding,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_speeding.,,,,,,,,
document-review-fia-2022-jpn-a0075f67a678,fia-2022-jpn-a0075f67a678,2022-jpn,2022,18,Japanese Grand Prix,2022-10-09T00:00:00,internal_driving_guidelines,Offence - Wiliams - Car 23 use of tyres,https://www.fia.com/sites/default/files/decision-document/2022%20Japanese%20Grand%20Prix%20-%20Offence%20-%20Wiliams%20-%20Car%2023%20use%20of%20tyres.pdf,2022-10-07T23:35:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,unclassified,unclassified,,False,False,out_of_scope_suggestion,Observed session is outside the frozen study scope.,,,,,,,,
document-review-fia-2022-jpn-3a0d0693f6cc,fia-2022-jpn-3a0d0693f6cc,2022-jpn,2022,18,Japanese Grand Prix,2022-10-09T00:00:00,internal_driving_guidelines,Offence - Car 1 - T15 Incident with car 4,https://www.fia.com/sites/default/files/decision-document/2022%20Japanese%20Grand%20Prix%20-%20Offence%20-%20Car%201%20-%20T15%20Incident%20with%20car%204.pdf,2022-10-08T02:30:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2022-jpn-80a52741a9c3,fia-2022-jpn-80a52741a9c3,2022-jpn,2022,18,Japanese Grand Prix,2022-10-09T00:00:00,internal_driving_guidelines,Offence - Car 10 - Changes under Parc Ferme,https://www.fia.com/sites/default/files/decision-document/2022%20Japanese%20Grand%20Prix%20-%20Offence%20-%20Car%2010%20-%20Changes%20under%20Parc%20Ferme.pdf,2022-10-08T22:19:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,parc_ferme_or_setup,excluded,parc_ferme_or_setup|tyre_fuel_or_scrutineering,True,False,out_of_scope_suggestion,Document matched predefined excluded offence family parc_ferme_or_setup.,,,,,,,,
document-review-fia-2022-jpn-786e23bdcd54,fia-2022-jpn-786e23bdcd54,2022-jpn,2022,18,Japanese Grand Prix,2022-10-09T00:00:00,internal_driving_guidelines,Offence - Car 16 - Leaving the track and gaining an advantage,https://www.fia.com/sites/default/files/decision-document/2022%20Japanese%20Grand%20Prix%20-%20Offence%20-%20Car%2016%20-%20Leaving%20the%20track%20and%20gaining%20an%20advantage.pdf,2022-10-09T02:57:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,gaining_advantage_off_track,primary,gaining_advantage_off_track,False,False,primary_candidate,Race/Sprint document matched primary family gaining_advantage_off_track.,,,,,,,,
document-review-fia-2022-jpn-9bf4501525ea,fia-2022-jpn-9bf4501525ea,2022-jpn,2022,18,Japanese Grand Prix,2022-10-09T00:00:00,internal_driving_guidelines,Offence - Car 10 - Red Flag Incident in T12,https://www.fia.com/sites/default/files/decision-document/2022%20Japanese%20Grand%20Prix%20-%20Offence%20-%20Car%2010%20-%20Red%20Flag%20Incident%20in%20T12.pdf,2022-10-09T03:47:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,neutralization_or_flag_procedure,excluded,neutralization_or_flag_procedure,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family neutralization_or_flag_procedure.,,,,,,,,
document-review-fia-2022-usa-45886d9ca767,fia-2022-usa-45886d9ca767,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 11 - PU element,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2011%20-%20PU%20element.pdf,2022-10-21T13:56:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 1,Practice,out_of_scope_session,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2022-usa-90ef67f3a7b9,fia-2022-usa-90ef67f3a7b9,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 24 - PU element,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2024%20-%20PU%20element.pdf,2022-10-21T13:56:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 1,Practice,out_of_scope_session,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2022-usa-1ae80d41da9a,fia-2022-usa-1ae80d41da9a,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 14 - PU element,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2014%20-%20PU%20element.pdf,2022-10-22T13:32:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2022-usa-0d976dfab4cd,fia-2022-usa-0d976dfab4cd,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 16 - PU elements,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2016%20-%20PU%20elements.pdf,2022-10-22T13:32:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2022-usa-60840294a9c2,fia-2022-usa-60840294a9c2,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 18 - Pit lane speeding,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2018%20-%20Pit%20lane%20speeding.pdf,2022-10-22T13:48:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,pit_lane_speeding,excluded,pit_lane_speeding,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_speeding.,,,,,,,,
document-review-fia-2022-usa-44fe14f1eee0,fia-2022-usa-44fe14f1eee0,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 22 - Pit lane speeding,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2022%20-%20Pit%20lane%20speeding.pdf,2022-10-22T16:55:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,pit_lane_speeding,excluded,pit_lane_speeding,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_speeding.,,,,,,,,
document-review-fia-2022-usa-9edda8e52f97,fia-2022-usa-9edda8e52f97,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 22 - RNC Changes,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2022%20-%20RNC%20Changes.pdf,2022-10-23T10:42:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2022-usa-18b8eaa8f5cf,fia-2022-usa-18b8eaa8f5cf,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 31 - Changes under Parc Ferme,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2031%20-%20Changes%20under%20Parc%20Ferme.pdf,2022-10-23T10:43:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,component_or_allocation,excluded,component_or_allocation|parc_ferme_or_setup,True,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2022-usa-5906c0d5fd26,fia-2022-usa-5906c0d5fd26,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 10 - Distance behind the Safety Car,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2010%20-%20Distance%20behind%20the%20Safety%20Car.pdf,2022-10-23T15:00:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,neutralization_or_flag_procedure,excluded,neutralization_or_flag_procedure,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family neutralization_or_flag_procedure.,,,,,,,,
document-review-fia-2022-usa-deb6e9dd453a,fia-2022-usa-deb6e9dd453a,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 10 - Failure to serve a penalty,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2010%20-%20Failure%20to%20serve%20a%20penalty.pdf,2022-10-23T15:01:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,sanction_service,excluded,sanction_service,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family sanction_service.,,,,,,,,
document-review-fia-2022-usa-3fa875d5a85e,fia-2022-usa-3fa875d5a85e,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 6 - Incident with car 47 in turn 12,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%206%20-%20Incident%20with%20car%2047%20in%20turn%2012.pdf,2022-10-23T15:09:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2022-usa-77995d83458f,fia-2022-usa-77995d83458f,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 63 - T1 Incident with car 55,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2063%20-%20T1%20Incident%20with%20car%2055.pdf,2022-10-23T15:26:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2022-usa-211d82e7968e,fia-2022-usa-211d82e7968e,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Offence - Car 47 - Leaving the track and gaining an advantage,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Offence%20-%20Car%2047%20-%20Leaving%20the%20track%20and%20gaining%20an%20advantage.pdf,2022-10-23T15:37:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,gaining_advantage_off_track,primary,gaining_advantage_off_track|routine_track_limits,True,True,manual_offence_review,Source text matched multiple offence families; no automatic scope decision was made.,,,,,,,,
document-review-fia-2022-usa-ba8e2be537b1,fia-2022-usa-ba8e2be537b1,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Decision - Car 20 - Allegedly ignoring yellow flags,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Decision%20-%20Car%2020%20-%20Allegedly%20ignoring%20yellow%20flags.pdf,2022-10-23T16:19:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,neutralization_or_flag_procedure,excluded,neutralization_or_flag_procedure,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family neutralization_or_flag_procedure.,,,,,,,,
document-review-fia-2022-usa-34b9c91e619f,fia-2022-usa-34b9c91e619f,2022-usa,2022,19,United States Grand Prix,2022-10-23T00:00:00,internal_driving_guidelines,Decision - Car 31 - Allegedly ignoring yellow flags,https://www.fia.com/sites/default/files/decision-document/2022%20United%20States%20Grand%20Prix%20-%20Decision%20-%20Car%2031%20-%20Allegedly%20ignoring%20yellow%20flags.pdf,2022-10-23T16:53:00-07:00,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,neutralization_or_flag_procedure,excluded,neutralization_or_flag_procedure,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family neutralization_or_flag_procedure.,,,,,,,,
