referral_episode_id,event_id,session_type,first_timestamp,last_timestamp,car_numbers,car_count,location,incident_family,incident_lap_explicit,message_lap_min,message_lap_max,process_statuses,terminal_status,message_count,messages_json,episode_review_status,linked_to_primary_adjudication
referral-9e8f0e54face8a6f,2025-aut,Race,2025-06-29 06:53:42-07:00,2025-06-29 06:53:42-07:00,31|43,2,Turn 3,other,,29,29,noted,noted,1,"[""TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 31 (OCO) NOTED""]",algorithmic_pending_human_validation,False
referral-f8ec31dc5b84851c,2025-aut,Race,2025-06-29 06:56:56-07:00,2025-06-29 06:58:27-07:00,22|43,2,Turn 4,causing_collision,,32,33,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 4 INCIDENT INVOLVING CARS 22 (TSU) AND 43 (COL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 22 (TSU) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-dd5749e17e3644b1,2025-aut,Race,2025-06-29 07:23:26-07:00,2025-06-29 07:26:00-07:00,43|81,2,Turn 3,forcing_off_track,,54,57,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 81 (PIA) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 81 (PIA) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 43 (COL) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-47255ff4b23d80b1,2025-aut,Race,2025-06-29 07:35:43-07:00,2025-06-29 07:35:43-07:00,22,1,,causing_collision,,65,65,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-e46146230fad4c03,2025-aze,Race,2025-09-21 04:11:47-07:00,2025-09-21 04:14:58-07:00,81,1,,other,,4,5,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 81 (PIA) NOTED - FALSE START - MOVING BEFORE SIGNAL"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 81 (PIA) - FALSE START - MOVING BEFORE SIGNAL""]",algorithmic_pending_human_validation,False
referral-16c306c19129c7eb,2025-aze,Race,2025-09-21 04:11:57-07:00,2025-09-21 04:15:23-07:00,14,1,,other,,4,5,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 14 (ALO) NOTED - FALSE START - MOVING BEFORE SIGNAL"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 14 (ALO) - FALSE START - MOVING BEFORE SIGNAL""]",algorithmic_pending_human_validation,False
referral-49f0f4f5b17066f7,2025-aze,Race,2025-09-21 04:16:46-07:00,2025-09-21 04:16:46-07:00,27|31,2,Turn 6,causing_collision,,6,6,noted,noted,1,"[""TURN 6 INCIDENT INVOLVING CARS 27 (HUL) AND 31 (OCO) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-8fb16f079cf7e00b,2025-aze,Race,2025-09-21 04:40:06-07:00,2025-09-21 04:41:00-07:00,23|43,2,Turn 5,causing_collision,,19,19,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 43 (COL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-189c74031a18a8ba,2025-aze,Race,2025-09-21 04:48:32-07:00,2025-09-21 04:48:32-07:00,14,1,,other,,24,24,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 14 (ALO) - FALSE START - MOVING BEFORE SIGNAL""]",algorithmic_pending_human_validation,False
referral-45d4be364d6d3c3a,2025-bhr,Race,2025-04-13 08:07:50-07:00,2025-04-13 08:14:51-07:00,4,1,,other,,3,7,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 4 (NOR) NOTED - FALSE START - OUT OF POSITION"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - FALSE START - OUT OF POSITION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 4 (NOR) - FALSE START - OUT OF POSITION""]",algorithmic_pending_human_validation,False
referral-b66317d4773f1194,2025-bhr,Race,2025-04-13 08:21:20-07:00,2025-04-13 08:21:20-07:00,1|55,2,Turn 4,other,,11,11,noted,noted,1,"[""TURN 4 INCIDENT INVOLVING CARS 55 (SAI) AND 1 (VER) NOTED""]",algorithmic_pending_human_validation,False
referral-c22b822b253210f9,2025-bhr,Race,2025-04-13 08:30:36-07:00,2025-04-13 08:30:36-07:00,87,1,Pit Lane,unsafe_release,,17,17,noted,noted,1,"[""PIT LANE INCIDENT INVOLVING CAR 87 (BEA) NOTED - UNSAFE RELEASE""]",algorithmic_pending_human_validation,False
referral-ab3a45a41e7e1652,2025-bhr,Race,2025-04-13 08:32:51-07:00,2025-04-13 08:32:51-07:00,4,1,,other,,18,18,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 4 (NOR) - FALSE START - OUT OF POSITION""]",algorithmic_pending_human_validation,False
referral-6eca947cfc99b3a6,2025-bhr,Race,2025-04-13 09:00:13-07:00,2025-04-13 09:00:13-07:00,22|55,2,Turn 1,causing_collision,,34,34,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-d74c2a82eb30d908,2025-bhr,Race,2025-04-13 09:07:39-07:00,2025-04-13 09:13:05-07:00,18|30,2,Turn 2,causing_collision,,38,41,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 2 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 30 (LAW) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-3498e3044316ef74,2025-bhr,Race,2025-04-13 09:12:46-07:00,2025-04-13 09:12:46-07:00,18|30,2,Turn 4,other,,41,41,noted,noted,1,"[""TURN 4 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) NOTED - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-8e68cf4763be7ba9,2025-bhr,Race,2025-04-13 09:14:41-07:00,2025-04-13 09:17:16-07:00,12|55,2,Turn 10,forcing_off_track,,42,44,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 12 (ANT) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 12 (ANT) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 55 (SAI) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-3b3f4877e8e40153,2025-bhr,Race,2025-04-13 09:16:26-07:00,2025-04-13 09:16:26-07:00,22|55,2,Turn 1,causing_collision,,43,43,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-05b94ced9330672f,2025-bhr,Race,2025-04-13 09:26:41-07:00,2025-04-13 09:33:55-07:00,27|30,2,Turn 1,causing_collision,,50,54,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 27 (HUL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 27 (HUL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 30 (LAW) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-29556c3ffb331459,2025-bhr,Race,2025-04-13 09:30:12-07:00,2025-04-13 09:31:55-07:00,63,1,,other,,52,53,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 63 (RUS) NOTED - DRS INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - DRS INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-2f27c46d7bc44faa,2025-bhr,Race,2025-04-13 09:42:28-07:00,2025-04-13 09:43:07-07:00,7,1,,track_limits,,57,57,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 7 (DOO) NOTED - TRACK LIMITS"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 7 (DOO) UNDER INVESTIGATION - TRACK LIMITS"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 7 (DOO) - TRACK LIMITS""]",algorithmic_pending_human_validation,False
referral-779512858c76e9f5,2025-can,Race,2025-06-15 12:01:19-07:00,2025-06-15 12:18:01-07:00,10|18,2,Turn 13,forcing_off_track,,46,59,noted|investigation|sanction_announced,sanction_announced,4,"[""TURN 13 INCIDENT INVOLVING CARS 18 (STR) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 18 (STR) AND 10 (GAS) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 18 (STR) - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 18 (STR) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-9256c35969d07ea8,2025-can,Race,2025-06-15 12:04:07-07:00,2025-06-15 12:04:07-07:00,30,1,,blue_flags,,48,48,noted,noted,1,"[""INCIDENT INVOLVING CAR 30 (LAW) NOTED - IGNORING BLUE FLAGS""]",algorithmic_pending_human_validation,False
referral-904308d6e9b6f42c,2025-can,Race,2025-06-15 12:06:39-07:00,2025-06-15 12:06:39-07:00,6|87,2,Turn 13,other,,50,50,noted,noted,1,"[""TURN 13 INCIDENT INVOLVING CARS 87 (BEA) AND 6 (HAD) NOTED""]",algorithmic_pending_human_validation,False
referral-aaf404abc0d865d6,2025-can,Race,2025-06-15 12:16:46-07:00,2025-06-15 12:22:54-07:00,87,1,Turn 14,other,,58,63,noted|post_session_investigation,post_session_investigation,2,"[""TURN 14 INCIDENT INVOLVING CAR 87 (BEA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CAR 87 (BEA) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS""]",algorithmic_pending_human_validation,False
referral-3719e9b5b844d6aa,2025-can,Race,2025-06-15 12:39:31-07:00,2025-06-15 12:44:20-07:00,31|55,2,Turn 2,other,,70,70,noted|post_session_investigation,post_session_investigation,2,"[""TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) NOTED - DRIVING ERRATICALLY"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - DRIVING ERRATICALLY""]",algorithmic_pending_human_validation,False
referral-6e9da703d66fe73a,2025-can,Race,2025-06-15 12:48:27-07:00,2025-06-15 12:58:16-07:00,10|12|16|18|31|55|81,7,,other,,70,70,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CARS 12 (ANT), 81 (PIA), 31 (OCO), 16 (LEC), 55 (SAI), 10 (GAS) AND 18 (STR) NOTED - SAFETY CAR INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CARS 12 (ANT), 81 (PIA), 31 (OCO), 16 (LEC), 55 (SAI), 10 (GAS) AND 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-f49e8069307abb3e,2025-can,Race,2025-06-15 12:54:57-07:00,2025-06-15 12:58:19-07:00,4|81,2,,causing_collision,,70,70,noted|post_session_investigation,post_session_investigation,2,"[""START/FINISH STRAIGHT INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: START/FINISH STRAIGHT INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-916e17a76ac2390a,2025-chn,Race,2025-03-22 23:24:15-07:00,2025-03-22 23:33:38-07:00,5,1,,other,,1,1,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 5 (BOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 5 (BOR) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-00195abdaf4ee34e,2025-chn,Race,2025-03-22 23:25:50-07:00,2025-03-22 23:33:46-07:00,23,1,,other,,1,1,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-7fc6414db19cdadd,2025-chn,Race,2025-03-22 23:28:10-07:00,2025-03-22 23:33:52-07:00,22,1,,other,,1,1,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 22 (TSU) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-5ed57efe42441ead,2025-chn,Race,2025-03-22 23:36:38-07:00,2025-03-22 23:37:40-07:00,27,1,,other,,1,1,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 27 (HUL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-2d814c11b4a97887,2025-chn,Race,2025-03-23 01:19:53-07:00,2025-03-23 01:24:22-07:00,6|7,2,Turn 14,forcing_off_track,,47,50,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 14 INCIDENT INVOLVING CARS 7 (DOO) AND 6 (HAD) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 7 (DOO) AND 6 (HAD) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 7 (DOO) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-458bb24e0e6e9d4d,2025-chn,Race,2025-03-23 01:26:38-07:00,2025-03-23 01:26:38-07:00,7,1,Turn 1,moving_under_braking,,52,52,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CAR 7 (DOO) NOTED - MOVING UNDER BRAKING""]",algorithmic_pending_human_validation,False
referral-d72fa7122679b3ed,2025-chn,Sprint,2025-03-21 19:32:45-07:00,2025-03-21 19:32:45-07:00,6,1,,other,,1,1,noted,noted,1,"[""INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-1c5f6c5eb71624f8,2025-chn,Sprint,2025-03-21 19:37:50-07:00,2025-03-21 19:37:50-07:00,10,1,,other,,1,1,noted,noted,1,"[""INCIDENT INVOLVING CAR 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – MAXIMUM DELTA TIME""]",algorithmic_pending_human_validation,False
referral-fbd1c3da9e21b9ae,2025-chn,Sprint,2025-03-21 20:11:33-07:00,2025-03-21 20:13:57-07:00,7|30,2,Turn 14,causing_collision,,5,7,noted|investigation|no_further_action,no_further_action,3,"[""TURN 14 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) NO FURTHER ACTION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-80b7ad494889ee19,2025-chn,Sprint,2025-03-21 20:37:13-07:00,2025-03-21 20:37:24-07:00,5|7,2,Turn 14,causing_collision,,19,19,noted|investigation,investigation,2,"[""TURN 14 INCIDENT INVOLVING CARS 7 (DOO) AND 5 (BOR) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 7 (DOO) AND 5 (BOR) UNDER INVESTIGATION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-32d0e63910004620,2025-emi,Race,2025-05-18 06:50:08-07:00,2025-05-18 06:50:08-07:00,22|55,2,Turn 2,causing_collision,,34,34,noted,noted,1,"[""TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-57a8d759ada5ae70,2025-emi,Race,2025-05-18 06:57:03-07:00,2025-05-18 06:57:03-07:00,23,1,Turn 7,other,,39,39,noted,noted,1,"[""TURN 7 INCIDENT INVOLVING CAR 23 (ALB) NOTED -YELLOW FLAG INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-2239c220b99d00a5,2025-emi,Race,2025-05-18 07:23:24-07:00,2025-05-18 07:23:24-07:00,4|23,2,,other,,55,55,noted,noted,1,"[""INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) NOTED - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-59be634901566cbd,2025-emi,Race,2025-05-18 07:31:22-07:00,2025-05-18 07:36:51-07:00,16|23,2,Turn 2,forcing_off_track,,61,63,noted|investigation|no_further_action,no_further_action,3,"[""TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-f8dffdee97a3cef1,2025-esp,Race,2025-06-01 06:10:00-07:00,2025-06-01 06:10:00-07:00,27,1,Turn 1,gaining_advantage_off_track,1.0,5,5,noted,noted,1,"[""LAP 1 TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-dcfc63a4793a5a66,2025-esp,Race,2025-06-01 06:22:00-07:00,2025-06-01 06:22:00-07:00,14,1,Turn 5,unsafe_rejoin,,14,14,noted,noted,1,"[""TURN 5 INCIDENT INVOLVING CAR 14 (ALO) NOTED - REJOINING UNSAFELY""]",algorithmic_pending_human_validation,False
referral-f5b0ef6d99d368fc,2025-esp,Race,2025-06-01 06:37:18-07:00,2025-06-01 06:49:32-07:00,23|30|87,3,Turn 1,causing_collision,,26,35,noted|investigation|no_further_action,no_further_action,8,"[""TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 30 (LAW) NOTED"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 30 (LAW) UNDER INVESTIGATION"", ""TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 30 (LAW) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 30 (LAW) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 30 (LAW) NO FURTHER ACTION - CAUSING A COLLISION"", ""TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 87 (BEA) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 87 (BEA) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 87 (BEA) NO FURTHER ACTION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-64b444dd2643a03d,2025-esp,Race,2025-06-01 06:39:31-07:00,2025-06-01 06:43:02-07:00,23,1,,gaining_advantage_off_track,,27,30,sanction_announced,sanction_announced,2,"[""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 23 (ALB) -LEAVING THE TRACK AND GAINING AN ADVANTAGE "", ""FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 23 (ALB)""]",algorithmic_pending_human_validation,False
referral-1af30777a3b12eca,2025-esp,Race,2025-06-01 07:15:10-07:00,2025-06-01 07:30:10-07:00,30|87,2,Turn 1,gaining_advantage_off_track,,54,62,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 1 INCIDENT INVOLVING CARS 87 (BEA) AND 30 (LAW) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 87 (BEA) AND 30 (LAW) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 87 (BEA) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,True
referral-c63585919491070c,2025-esp,Race,2025-06-01 07:30:48-07:00,2025-06-01 07:35:49-07:00,1|63,2,Turn 1,other,,62,66,noted|investigation|no_further_action,no_further_action,3,"[""TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NOTED"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) UNDER INVESTIGATION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-6eacb77df8d2ea39,2025-esp,Race,2025-06-01 07:33:59-07:00,2025-06-01 07:42:18-07:00,1|16|63,3,Turn 5,causing_collision,,65,66,noted|investigation|sanction_announced|post_session_investigation,sanction_announced,5,"[""TURN 5 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 1 (VER) - CAUSING A COLLISION"", ""START/FINISH STRAIGHT INCIDENT INVOLVING CARS 1 (VER) AND 16 (LEC) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: START/FINISH STRAIGHT INCIDENT INVOLVING CARS 1 (VER) AND 16 (LEC) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-590fa7c21272a4ea,2025-gbr,Race,2025-07-06 07:11:04-07:00,2025-07-06 07:11:04-07:00,30|31,2,Turn 5,causing_collision,,4,4,noted,noted,1,"[""TURN 5 INCIDENT INVOLVING CARS 31 (OCO) AND 30 (LAW) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-97885793288084e1,2025-gbr,Race,2025-07-06 07:43:27-07:00,2025-07-06 07:45:35-07:00,6|12,2,Turn 9,causing_collision,,19,20,noted|post_session_investigation,post_session_investigation,2,"[""TURN 9 INCIDENT INVOLVING CARS 6 (HAD) AND 12 (ANT) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 9 INCIDENT INVOLVING CARS 6 (HAD) AND 12 (ANT) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-dc5ef7ad57071830,2025-gbr,Race,2025-07-06 07:49:47-07:00,2025-07-06 07:55:02-07:00,81,1,,other,,22,25,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 81 (PIA) NOTED - SAFETY CAR INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 81 (PIA) - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-0781a9d0f3e2cf8d,2025-gbr,Race,2025-07-06 07:51:52-07:00,2025-07-06 07:59:11-07:00,22|87,2,Turn 6,causing_collision,,23,27,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 6 INCIDENT INVOLVING CARS 22 (TSU) AND 87 (BEA) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 22 (TSU) AND 87 (BEA) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
