source_message_index,event_id,session_type,message_timestamp,message_lap,message,process_status,car_numbers,car_count,location,incident_lap_explicit,incident_family
11237,2024-abu,Race,2024-12-08 06:11:06-08:00,46.0,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 77 (BOT) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,post_session_investigation,20|77,2,Turn 6,,causing_collision
11269,2024-abu,Race,2024-12-08 06:30:43-08:00,58.0,INCIDENT INVOLVING CAR 18 (STR) NOTED - TRACK LIMITS,noted,18,1,,,track_limits
11270,2024-abu,Race,2024-12-08 06:31:19-08:00,58.0,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) UNDER INVESTIGATION - TRACK LIMITS,investigation,18,1,,,track_limits
11271,2024-abu,Race,2024-12-08 06:31:30-08:00,58.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS,sanction_announced,18,1,,,track_limits
11306,2024-aus,Race,2024-03-23 22:03:56-07:00,44.0,INCIDENT INVOLVING CAR 77 (BOT) NOTED - PIT LANE INFRINGEMENT,noted,77,1,Pit Lane,,other
11308,2024-aus,Race,2024-03-23 22:05:02-07:00,45.0,FIA STEWARDS: INCIDENT INVOLVING CAR 77 (BOT) WILL BE INVESTIGATED AFTER THE RACE - PIT LANE INFRINGEMENT,post_session_investigation,77,1,Pit Lane,,other
11311,2024-aus,Race,2024-03-23 22:05:39-07:00,45.0,INCIDENT INVOLVING CAR 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,noted,10,1,Pit Lane,,other
11315,2024-aus,Race,2024-03-23 22:08:08-07:00,47.0,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,investigation,10,1,Pit Lane,,other
11316,2024-aus,Race,2024-03-23 22:09:10-07:00,48.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,sanction_announced,10,1,Pit Lane,,other
11349,2024-aus,Race,2024-03-23 22:37:47-07:00,58.0,TURN 6 INCIDENT INVOLVING CARS 14 (ALO) AND 63 (RUS) NOTED,noted,14|63,2,Turn 6,,other
11350,2024-aus,Race,2024-03-23 22:37:54-07:00,58.0,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 14 (ALO) AND 63 (RUS) UNDER INVESTIGATION,investigation,14|63,2,Turn 6,,other
11364,2024-aut,Race,2024-06-30 06:06:31-07:00,3.0,TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,44|55,2,Turn 1,,gaining_advantage_off_track
11365,2024-aut,Race,2024-06-30 06:07:41-07:00,4.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,investigation,44|55,2,Turn 1,,gaining_advantage_off_track
11367,2024-aut,Race,2024-06-30 06:09:52-07:00,6.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,no_further_action,44|55,2,Turn 1,,gaining_advantage_off_track
11368,2024-aut,Race,2024-06-30 06:10:57-07:00,7.0,TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 81 (PIA) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,11|81,2,Turn 4,,forcing_off_track
11374,2024-aut,Race,2024-06-30 06:27:08-07:00,21.0,TURN 3 INCIDENT INVOLVING CARS 14 (ALO) AND 24 (ZHO) NOTED - CAUSING A COLLISION,noted,14|24,2,Turn 3,,causing_collision
11375,2024-aut,Race,2024-06-30 06:27:44-07:00,21.0,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 14 (ALO) AND 24 (ZHO) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,14|24,2,Turn 3,,causing_collision
11379,2024-aut,Race,2024-06-30 06:29:06-07:00,23.0,INCIDENT INVOLVING CAR 44 (HAM) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,noted,44,1,Pit Lane,,other
11380,2024-aut,Race,2024-06-30 06:29:27-07:00,23.0,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,investigation,44,1,Pit Lane,,other
11381,2024-aut,Race,2024-06-30 06:30:06-07:00,23.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 14 (ALO) - CAUSING A COLLISION,sanction_announced,14,1,,,causing_collision
11383,2024-aut,Race,2024-06-30 06:31:15-07:00,24.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 44 (HAM) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,sanction_announced,44,1,Pit Lane,,other
11385,2024-aut,Race,2024-06-30 06:32:25-07:00,25.0,INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED - UNSAFE RELEASE,noted,1|4,2,,,unsafe_release
11387,2024-aut,Race,2024-06-30 06:33:34-07:00,26.0,FIA STEWARDS: INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) UNDER INVESTIGATION - UNSAFE RELEASE,investigation,1|4,2,,,unsafe_release
11390,2024-aut,Race,2024-06-30 06:38:58-07:00,31.0,INCIDENT INVOLVING CAR 11 (PER) NOTED - SPEEDING IN THE PIT LANE,noted,11,1,Pit Lane,,other
11391,2024-aut,Race,2024-06-30 06:39:07-07:00,31.0,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,investigation,11,1,Pit Lane,,other
11392,2024-aut,Race,2024-06-30 06:40:32-07:00,32.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 11 (PER) - SPEEDING IN THE PIT LANE,sanction_announced,11,1,Pit Lane,,other
11395,2024-aut,Race,2024-06-30 06:43:16-07:00,34.0,FIA STEWARDS: INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NO FURTHER ACTION - UNSAFE RELEASE,no_further_action,1|4,2,,,unsafe_release
11401,2024-aut,Race,2024-06-30 06:50:37-07:00,41.0,TURN 3 INCIDENT INVOLVING CARS 31 (OCO) AND 14 (ALO) NOTED,noted,14|31,2,Turn 3,,other
11407,2024-aut,Race,2024-06-30 06:53:23-07:00,43.0,INCIDENT INVOLVING CAR 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,noted,23,1,Pit Lane,,other
11410,2024-aut,Race,2024-06-30 06:54:52-07:00,44.0,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,investigation,23,1,Pit Lane,,other
11413,2024-aut,Race,2024-06-30 06:56:18-07:00,46.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,sanction_announced,23,1,Pit Lane,,other
11439,2024-aut,Race,2024-06-30 07:13:37-07:00,60.0,INCIDENT INVOLVING CAR 4 (NOR) NOTED - TRACK LIMITS,noted,4,1,,,track_limits
11442,2024-aut,Race,2024-06-30 07:14:48-07:00,61.0,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - TRACK LIMITS,investigation,4,1,,,track_limits
11453,2024-aut,Race,2024-06-30 07:18:23-07:00,64.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 4 (NOR) - TRACK LIMITS,sanction_announced,4,1,,,track_limits
11454,2024-aut,Race,2024-06-30 07:18:34-07:00,64.0,TURN 3 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - CAUSING A COLLISION,noted,1|4,2,Turn 3,,causing_collision
11459,2024-aut,Race,2024-06-30 07:19:00-07:00,65.0,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,1|4,2,Turn 3,,causing_collision
11475,2024-aut,Race,2024-06-30 07:22:50-07:00,68.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 1 (VER) - CAUSING A COLLISION,sanction_announced,1,1,,,causing_collision
11492,2024-aut,Sprint,2024-06-29 03:31:54-07:00,23.0,TURN 3 INCIDENT INVOLVING CARS 27 (HUL) AND 14 (ALO) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,14|27,2,Turn 3,,forcing_off_track
11578,2024-aze,Race,2024-09-15 05:43:02-07:00,51.0,TURN 2 INCIDENT INVOLVING CARS 11 (PER) AND 55 (SAI) NOTED - CAUSING A COLLISION,noted,11|55,2,Turn 2,,causing_collision
11579,2024-aze,Race,2024-09-15 05:43:09-07:00,51.0,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 11 (PER) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,post_session_investigation,11|55,2,Turn 2,,causing_collision
11581,2024-aze,Race,2024-09-15 05:46:47-07:00,51.0,INCIDENT INVOLVING CAR 27 (HUL) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT,noted,27,1,,,other
11582,2024-aze,Race,2024-09-15 05:46:58-07:00,51.0,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT,post_session_investigation,27,1,,,other
11586,2024-aze,Race,2024-09-15 05:47:38-07:00,51.0,INCIDENT INVOLVING CAR 1 (VER) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT,noted,1,1,,,other
11588,2024-aze,Race,2024-09-15 05:47:49-07:00,51.0,FIA STEWARDS: INCIDENT INVOLVING CAR 1 (VER) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT,post_session_investigation,1,1,,,other
11598,2024-aze,Race,2024-09-15 05:49:10-07:00,51.0,INCIDENT INVOLVING MCLAREN NOTED - PIT LANE INFRINGEMENT,noted,,0,Pit Lane,,other
11599,2024-aze,Race,2024-09-15 05:49:25-07:00,51.0,FIA STEWARDS: INCIDENT INVOLVING MCLAREN WILL BE INVESTIGATED AFTER THE RACE - PIT LANE INFRINGEMENT,post_session_investigation,,0,Pit Lane,,other
11607,2024-aze,Race,2024-09-15 05:57:51-07:00,51.0,INCIDENT INVOLVING CAR 31 (OCO) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT,noted,31,1,,,other
11608,2024-aze,Race,2024-09-15 05:57:58-07:00,51.0,FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT,post_session_investigation,31,1,,,other
11609,2024-aze,Race,2024-09-15 05:59:57-07:00,51.0,INCIDENT INVOLVING CAR 10 (GAS) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT,noted,10,1,,,other
11610,2024-aze,Race,2024-09-15 06:00:03-07:00,51.0,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT,post_session_investigation,10,1,,,other
11617,2024-bel,Race,2024-07-28 06:07:26-07:00,2.0,TURN 5 INCIDENT INVOLVING CAR 23 (ALB) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,23,1,Turn 5,,gaining_advantage_off_track
11646,2024-bhr,Race,2024-03-02 07:06:43-08:00,2.0,TURN 1 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NOTED - CAUSING A COLLISION,noted,18|27,2,Turn 1,,causing_collision
11706,2024-can,Race,2024-06-09 11:06:00-07:00,2.0,TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 11 (PER) NOTED - CAUSING A COLLISION,noted,10|11,2,Turn 2,,causing_collision
11717,2024-can,Race,2024-06-09 11:16:38-07:00,9.0,INCIDENT INVOLVING CAR 3 (RIC) NOTED - FALSE START,noted,3,1,,,other
11718,2024-can,Race,2024-06-09 11:19:20-07:00,11.0,FIA STEWARDS: INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - FALSE START,investigation,3,1,,,other
11719,2024-can,Race,2024-06-09 11:21:12-07:00,12.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 3 (RIC) - FALSE START,sanction_announced,3,1,,,other
11724,2024-can,Race,2024-06-09 11:33:35-07:00,21.0,TURN 13 INCIDENT INVOLVING CARS 22 (TSU) AND 23 (ALB) NOTED,noted,22|23,2,Turn 13,,other
11725,2024-can,Race,2024-06-09 11:36:26-07:00,23.0,TURN 14 INCIDENT INVOLVING CARS 63 (RUS) AND 1 (VER) NOTED - REJOINING UNSAFELY,noted,1|63,2,Turn 14,,unsafe_rejoin
11752,2024-can,Race,2024-06-09 11:57:04-07:00,35.0,"TURN 10 INCIDENT INVOLVING CARS 55 (SAI), 77 (BOT) AND 3 (RIC) NOTED - CAUSING A COLLISION",noted,3|55|77,3,Turn 10,,causing_collision
11769,2024-can,Race,2024-06-09 12:08:50-07:00,43.0,TURN 1 INCIDENT INVOLVING CAR 4 (NOR) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,4,1,Turn 1,,gaining_advantage_off_track
11772,2024-can,Race,2024-06-09 12:12:36-07:00,45.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,investigation,4,1,Turn 1,,gaining_advantage_off_track
11777,2024-can,Race,2024-06-09 12:15:27-07:00,47.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,no_further_action,4,1,Turn 1,,gaining_advantage_off_track
11796,2024-can,Race,2024-06-09 12:25:38-07:00,55.0,INCIDENT INVOLVING CAR 11 (PER) NOTED - UNSAFE CONDITION,noted,11,1,,,other
11804,2024-can,Race,2024-06-09 12:34:59-07:00,59.0,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION,post_session_investigation,11,1,,,other
11806,2024-can,Race,2024-06-09 12:36:13-07:00,60.0,TURN 12 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) NOTED,noted,10|27,2,Turn 12,,other
11810,2024-can,Race,2024-06-09 12:38:47-07:00,62.0,TURN 8 INCIDENT INVOLVING CAR 20 (MAG) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,noted,20,1,Turn 8,,other
11814,2024-can,Race,2024-06-09 12:41:13-07:00,64.0,TURN 13 INCIDENT INVOLVING CARS 63 (RUS) AND 81 (PIA) NOTED - CAUSING A COLLISION,noted,63|81,2,Turn 13,,causing_collision
11816,2024-can,Race,2024-06-09 12:42:16-07:00,65.0,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 63 (RUS) AND 81 (PIA) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,63|81,2,Turn 13,,causing_collision
11827,2024-can,Race,2024-06-09 12:47:25-07:00,69.0,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 63 (RUS) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,post_session_investigation,63|81,2,Turn 13,,causing_collision
11837,2024-chn,Race,2024-04-21 00:08:10-07:00,3.0,TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,18|27,2,Turn 6,,forcing_off_track
11839,2024-chn,Race,2024-04-21 00:11:59-07:00,5.0,TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,10|23,2,Turn 14,,forcing_off_track
11841,2024-chn,Race,2024-04-21 00:16:47-07:00,8.0,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,investigation,18|27,2,Turn 6,,forcing_off_track
11842,2024-chn,Race,2024-04-21 00:16:53-07:00,8.0,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,investigation,10|23,2,Turn 14,,forcing_off_track
11843,2024-chn,Race,2024-04-21 00:18:57-07:00,10.0,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,no_further_action,18|27,2,Turn 6,,forcing_off_track
11844,2024-chn,Race,2024-04-21 00:19:07-07:00,10.0,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,no_further_action,10|23,2,Turn 14,,forcing_off_track
11846,2024-chn,Race,2024-04-21 00:30:06-07:00,16.0,INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE CONDITION,noted,10,1,,,other
11847,2024-chn,Race,2024-04-21 00:30:19-07:00,16.0,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION,post_session_investigation,10,1,,,other
11854,2024-chn,Race,2024-04-21 00:47:18-07:00,25.0,INCIDENT INVOLVING CARS 2 (SAR) AND 27 (HUL) NOTED - SAFETY CAR INFRINGEMENT,noted,2|27,2,,,other
11860,2024-chn,Race,2024-04-21 00:54:07-07:00,28.0,TURN 14 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) NOTED - CAUSING A COLLISION,noted,3|18,2,Turn 14,,causing_collision
11865,2024-chn,Race,2024-04-21 00:58:38-07:00,30.0,TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) NOTED - CAUSING A COLLISION,noted,20|22,2,Turn 6,,causing_collision
11869,2024-chn,Race,2024-04-21 01:03:58-07:00,32.0,FIA STEWARDS: INCIDENT INVOLVING CARS 2 (SAR) AND 27 (HUL) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT,investigation,2|27,2,,,other
11871,2024-chn,Race,2024-04-21 01:05:07-07:00,33.0,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,3|18,2,Turn 14,,causing_collision
11872,2024-chn,Race,2024-04-21 01:05:40-07:00,33.0,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,20|22,2,Turn 6,,causing_collision
11873,2024-chn,Race,2024-04-21 01:05:50-07:00,33.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 2 (SAR) - SAFETY CAR INFRINGEMENT,sanction_announced,2,1,,,other
11874,2024-chn,Race,2024-04-21 01:06:28-07:00,34.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION,sanction_announced,18,1,,,causing_collision
11875,2024-chn,Race,2024-04-21 01:06:53-07:00,34.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 20 (MAG) - CAUSING A COLLISION,sanction_announced,20,1,,,causing_collision
11876,2024-chn,Race,2024-04-21 01:19:36-07:00,41.0,INCIDENT INVOLVING CARS 27 (HUL) AND 3 (RIC) NOTED - SAFETY CAR INFRINGEMENT,noted,3|27,2,,,other
11877,2024-chn,Race,2024-04-21 01:19:42-07:00,42.0,FIA STEWARDS: INCIDENT INVOLVING CARS 27 (HUL) AND 3 (RIC) WILL BE INVESTIGATED AFTER THE RACE - SAFETY CAR INFRINGEMENT,post_session_investigation,3|27,2,,,other
11878,2024-chn,Race,2024-04-21 01:35:30-07:00,51.0,TURN 6 INCIDENT INVOLVING CARS 2 (SAR) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,2|10,2,Turn 6,,forcing_off_track
11891,2024-chn,Sprint,2024-04-19 20:07:12-07:00,2.0,TURN 9 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,18|27,2,Turn 9,,forcing_off_track
11893,2024-chn,Sprint,2024-04-19 20:09:56-07:00,4.0,TURN 6 INCIDENT INVOLVING CARS 24 (ZHO) AND 77 (BOT) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,24|77,2,Turn 6,,gaining_advantage_off_track
11898,2024-chn,Sprint,2024-04-19 20:32:44-07:00,17.0,TURN 7 INCIDENT INVOLVING CARS 14 (ALO) AND 55 (SAI) NOTED,noted,14|55,2,Turn 7,,other
11899,2024-chn,Sprint,2024-04-19 20:34:43-07:00,19.0,TURN 14 INCIDENT INVOLVING CARS 55 (SAI) AND 16 (LEC) NOTED,noted,16|55,2,Turn 14,,other
11920,2024-emi,Race,2024-05-19 06:19:56-07:00,13.0,INCIDENT INVOLVING CAR 23 (ALB) NOTED - UNSAFE CONDITION,noted,23,1,,,other
11921,2024-emi,Race,2024-05-19 06:24:45-07:00,16.0,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - UNSAFE CONDITION,investigation,23,1,,,other
11926,2024-emi,Race,2024-05-19 06:32:49-07:00,22.0,FIA STEWARDS: 10 SECOND STOP/GO PENALTY FOR CAR 23 (ALB) - UNSAFE CONDITION,sanction_announced,23,1,,,other
11976,2024-emi,Race,2024-05-19 07:19:17-07:00,56.0,TURN 9 INCIDENT INVOLVING CARS 24 (ZHO) AND 31 (OCO) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,24|31,2,Turn 9,,forcing_off_track
12011,2024-esp,Race,2024-06-23 06:07:06-07:00,3.0,TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,1|4,2,Turn 1,,forcing_off_track
12015,2024-esp,Race,2024-06-23 06:09:20-07:00,5.0,TURN 1 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,55,1,Turn 1,,gaining_advantage_off_track
12018,2024-esp,Race,2024-06-23 06:18:04-07:00,11.0,TURN 5 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,27,1,Turn 5,,gaining_advantage_off_track
12020,2024-esp,Race,2024-06-23 06:19:22-07:00,12.0,INCIDENT INVOLVING CAR 20 (MAG) NOTED - FALSE START,noted,20,1,,,other
12023,2024-esp,Race,2024-06-23 06:20:54-07:00,14.0,FIA STEWARDS: INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - FALSE START,investigation,20,1,,,other
12025,2024-esp,Race,2024-06-23 06:22:43-07:00,15.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 20 (MAG) - FALSE START,sanction_announced,20,1,,,other
12026,2024-esp,Race,2024-06-23 06:23:09-07:00,15.0,TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,20|22,2,Turn 1,,forcing_off_track
12029,2024-esp,Race,2024-06-23 06:30:04-07:00,20.0,TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) NOTED,noted,44|55,2,Turn 1,,other
12051,2024-esp,Race,2024-06-23 07:04:46-07:00,46.0,INCIDENT INVOLVING CAR 27 (HUL) NOTED - SPEEDING IN THE PIT LANE,noted,27,1,Pit Lane,,other
12053,2024-esp,Race,2024-06-23 07:05:10-07:00,46.0,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,investigation,27,1,Pit Lane,,other
12056,2024-esp,Race,2024-06-23 07:06:22-07:00,47.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - SPEEDING IN THE PIT LANE,sanction_announced,27,1,Pit Lane,,other
12065,2024-esp,Race,2024-06-23 07:08:42-07:00,49.0,INCIDENT INVOLVING CAR 22 (TSU) NOTED - SPEEDING IN THE PIT LANE,noted,22,1,Pit Lane,,other
12066,2024-esp,Race,2024-06-23 07:08:47-07:00,49.0,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,investigation,22,1,Pit Lane,,other
12068,2024-esp,Race,2024-06-23 07:10:01-07:00,50.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - SPEEDING IN THE PIT LANE,sanction_announced,22,1,Pit Lane,,other
12114,2024-gbr,Race,2024-07-07 07:06:28-07:00,3.0,TURN 3 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,27,1,Turn 3,,gaining_advantage_off_track
12221,2024-hun,Race,2024-07-21 06:05:08-07:00,2.0,TURN 1 INCIDENT INVOLVING CAR 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,1,1,Turn 1,,gaining_advantage_off_track
12222,2024-hun,Race,2024-07-21 06:06:11-07:00,3.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 1 (VER) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,investigation,1,1,Turn 1,,gaining_advantage_off_track
12223,2024-hun,Race,2024-07-21 06:07:48-07:00,4.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 1 (VER) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,no_further_action,1,1,Turn 1,,gaining_advantage_off_track
12270,2024-hun,Race,2024-07-21 07:31:09-07:00,63.0,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NOTED - CAUSING A COLLISION,noted,1|44,2,Turn 1,,causing_collision
12280,2024-hun,Race,2024-07-21 07:35:30-07:00,67.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,post_session_investigation,1|44,2,Turn 1,,causing_collision
12297,2024-ita,Race,2024-09-01 06:07:52-07:00,3.0,TURN 8 INCIDENT INVOLVING CARS 3 (RIC) AND 27 (HUL) NOTED - CAUSING A COLLISION,noted,3|27,2,Turn 8,,causing_collision
12298,2024-ita,Race,2024-09-01 06:11:21-07:00,6.0,TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) NOTED - CAUSING A COLLISION,noted,22|27,2,Turn 1,,causing_collision
